ツイートID,ツイート時刻,ツイート本文,いいね数,リツイート数,ID,ユーザー名,アカウント名,自己紹介文,フォロー数,フォロワー数,アカウント作成日時,自分のフォロー状況,アイコン画像URL,ヘッダー画像URL,WEBサイト
1621343920197341185,2023-02-03_12:04:48,フジロックにフーファイターズ！,0,0,111891860,_fjnm_,🅵‌🄹🅽🄼,ギミチョコ🍫,273,212,2010-02-06_23:03:27,False,http://pbs.twimg.com/profile_images/1510836115518808066/fLsJACYz_normal.jpg,http://abs.twimg.com/images/themes/theme4/bg.gif,https://t.co/Je3H0VF9O9
1621343917181644801,2023-02-03_12:04:47,フジロックにフーファイ！？,1,0,1327990675049070592,NueNo79Yoru8,あんじ,CreepyNuts / EXIT / the GazettE / SPARK!!SOUND!!SHOW!! / BLEACH / チェンソーマン / ゲーム(原神/FF),274,177,2020-11-16_00:03:52,False,http://pbs.twimg.com/profile_images/1459916704923144192/qf5Oruoc_normal.jpg,,
1621343913947836417,2023-02-03_12:04:46,"リークどおりやなフジロックw
WEEZERはサマソニやと思ったのになぁ。アラニス・モリセット見たいなぁ。",2,0,217831983,HORMOSH_MAKO,HORMOSH＠MAKOKS,"音楽とプロレスと競馬が好きなおじさんのお店！「HORMOSH(ホルモッシュ) 」創作ホルモンとおでんともつ鍋の居酒屋です。
 マキシマム ザ ホルモンのモッシュピットが好きなのでくっつけたのが由来です。
友達の家に行く感覚でお越しください。
 TEL/0664768 764 インスタもあるよ",3504,2054,2010-11-21_02:18:20,False,http://pbs.twimg.com/profile_images/1312507635552329728/ACRIjG06_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/Xa7LP3YP4z
1621343904883953665,2023-02-03_12:04:44,フジロック行く！行く！,0,0,155272100,nysd_115,ナオフ・ミンティライミ,音楽、横浜F・マリノス、ポケモンが大好きです。,783,204,2010-06-14_02:15:40,False,http://pbs.twimg.com/profile_images/601016286718529536/u-HbgtAC_normal.jpg,http://abs.twimg.com/images/themes/theme6/bg.gif,
1621343901322997760,2023-02-03_12:04:43,"え、フジロック行く。。
slowdiveとかヨラテンゴとかもめちゃくちゃ嬉しい…",1,0,870663411708813312,yawakai_udon,100,アレクサと生きる。,1207,356,2017-06-03_00:28:28,False,http://pbs.twimg.com/profile_images/1584859918623862784/0ceOKLdj_normal.jpg,,https://t.co/lw8HxKQJUK
1621343897543909376,2023-02-03_12:04:42,今年はお家フジロック確定やから、配信楽しみにしとこ、、、😭😭😭😭,1,0,779327247823937536,shionnu_san,しおんぬ,⁂divergent record オーナー @divergent__rec ⁂イベントオーガナイズ(divergent、彼は誰時)、歳星フェス主催 @saisei_fes icon by @pyonkara mail：jupiter.dbx.1110@gmail.com,825,1316,2016-09-23_23:31:10,False,http://pbs.twimg.com/profile_images/1474844292900614145/FW4A44qJ_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/o3WrmmOGQ6
1621343888542953472,2023-02-03_12:04:40,今年もフジロックが始まる〜,0,0,106747082,hiroooooco,ろこ,自己完結できる大人になる。,147,198,2010-01-21_00:31:34,False,http://pbs.twimg.com/profile_images/1591957978424418307/GmX1KlTW_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1621343875565752320,2023-02-03_12:04:37,"サマソニではなくまさかのフジロックとはっ！？
14年ぶりにフジロックにおかえりなさいweezer
イェーイェーイェー！！！
#フジロック
#fujirock
#weezer https://t.co/8r8fErkDgG",18,0,281707513,to_j_r_j_s,朱(a.k.a.),遺灰は苗場スキー場に撒いてほしい。,455,454,2011-04-14_05:20:29,False,http://pbs.twimg.com/profile_images/1253942770634420226/z6dJIEjF_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1621343867613364224,2023-02-03_12:04:35,"うわー、フジロックに来るんだ！
今ちょうどジミーペイジが入って演奏するロックンロールを見てるとこ。テイラーホーキンスが生きてたウェンブリースタジアムでのライブ。 https://t.co/5SXRohRgzL",0,0,256952357,cachelatte,かしゅらって,狭いとこ薄暗いとこ古臭いもの好き。そして概ね腐れてます。,656,370,2011-02-24_21:09:07,False,http://pbs.twimg.com/profile_images/1254576170/ID02_normal.jpg,http://abs.twimg.com/images/themes/theme2/bg.gif,
1621343863490351104,2023-02-03_12:04:34,RT @britculturejp: フジロックフェスティバル '23が出演アーティスト第1弾を発表！ 英国からはルイス・キャパルディ、スロウダイヴ、ブラック・ミディ、ゴーゴー・ペンギン、アイドルズ、ROMY、ヤード・アクトが出演します https://t.co/yJSEaWJ…,0,37,1156563061,1968Min,MiN🎃,HR/HM好き、Punk好き、Rock好き、ライブ好き❤️年々好きなバンド、ライブ観たいバンド増殖中でどぉしましょ❤❤️❤️,758,691,2013-02-07_18:04:07,False,http://pbs.twimg.com/profile_images/711946791332151296/TvxviWPo_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1621343859463827456,2023-02-03_12:04:33,RT @fujirockers_org: フジロック'23ヘッドライナーはFOO FIGHTERS、LIZZO、THE STROKES！ラインナップ第一弾、一挙31組を発表！ #fujirock #フジロック https://t.co/5i5DcsyjCw https://t.…,0,120,5384102,38K,yk,男は黙ってフジロック。,1350,862,2007-04-22_03:29:06,False,http://pbs.twimg.com/profile_images/3183284635/a95d30c9dc93e8d55352253752939469_normal.jpeg,http://abs.twimg.com/images/themes/theme18/bg.gif,http://t.co/ozYKe4R8rA
1621343859434479616,2023-02-03_12:04:33,fever333はフジロックの方に出るんすね,1,0,137538430,kurogokekumo,しろ,水樹奈々/T.M.Revolution/FaLiLV/theoffspring/systemofadown/UEC声優研OB/S.C.NANA NET/SixTONES/NEWS,892,583,2010-04-27_10:33:57,False,http://pbs.twimg.com/profile_images/599455351054798849/wf-RJK-E_normal.jpg,http://abs.twimg.com/images/themes/theme6/bg.gif,
1621343853893779462,2023-02-03_12:04:32,フジロックにアラニスモリセットの名を発見！！うっそ歌うの？がぜん行きたいじゃない！,0,0,187031641,hyper_0216,ヘイ！まるさん,唐揚げ好き。ステーキ、ハンバーガー食べたい。肉食。美味しいもの食べて少しお酒飲んだらもう幸せ。まることのりたまという猫のしもべ。🐥ジミン氏の幸せを願っているARMY。よってバンタン全員の幸せを願ってる事になるね。平和的つぶやきが基本です。オネシャス‼️,136,40,2010-09-05_11:17:14,False,http://pbs.twimg.com/profile_images/766424457699221504/Jhp3iG0D_normal.jpg,http://abs.twimg.com/images/themes/theme3/bg.gif,
1621343852488695809,2023-02-03_12:04:32,（金土でフジロック行く気だったのだけどこれ会議だな）,0,0,99287192,miyumanbou,みゆ☆みゆ,"京都出身の某バンドと幼なじみ芸人コンビが好きな人。音楽・お笑い・ラジオ・テレビ・旅・乗り物（鉄道）・地理・食・寿司（しめ鯖）が呟きの主成分。密かに旅行ブログやってます（主に配偶者更新）
https://t.co/FbVcnKM7w8",516,382,2009-12-25_22:49:27,False,http://pbs.twimg.com/profile_images/1527926100864962560/L-_mMmdY_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/GJDF3Jf95T
1621343847921111041,2023-02-03_12:04:31,RT @fujirockers_org: フジロック'23ヘッドライナーはFOO FIGHTERS、LIZZO、THE STROKES！ラインナップ第一弾、一挙31組を発表！ #fujirock #フジロック https://t.co/5i5DcsyjCw https://t.…,0,120,1475821746574229506,mmchachamm,よーちゃむ,音楽、ファッション、映画、アート、猫、な人生です。フジロックを中心に生きてます。面白そうな事大好き！無言フォロー失礼します🐈,359,238,2021-12-28_22:32:30,False,http://pbs.twimg.com/profile_images/1475824114380439555/pSbtRdzF_normal.jpg,,
1621343843793928193,2023-02-03_12:04:30,フジロックはどうせ行けないから海外フェスのラインナップ見てる気分になる,0,0,990206511635881984,sunnycentry,はるき,音楽,809,458,2018-04-28_21:30:04,False,http://pbs.twimg.com/profile_images/1303975151122276353/g8zVleKw_normal.jpg,,
1621343841264734208,2023-02-03_12:04:29,フジロックの本気。 https://t.co/Uepo8OH7Zi,7,0,101638998,KaitoKuijtKuyt,は？,HALFMUSTとか六角橋オルタナティブキッチンのいせかいとです。 普段は中目黒の某カリー屋さんで店長として勤務。 ご飯とグラビアの画像多めのアカウントです。 頑張れアーセナル。,1320,1408,2010-01-04_11:50:26,False,http://pbs.twimg.com/profile_images/1591473621180248066/dh1u86Hj_normal.jpg,http://abs.twimg.com/images/themes/theme2/bg.gif,https://t.co/0B5cbWO70a
1621343839930974214,2023-02-03_12:04:29,RT @fujirockers_org: フジロック'23ヘッドライナーはFOO FIGHTERS、LIZZO、THE STROKES！ラインナップ第一弾、一挙31組を発表！ #fujirock #フジロック https://t.co/5i5DcsyjCw https://t.…,0,120,1168859819761008640,NTT_SENMU,野生のおじさん,Ojisan as a  Service,228,124,2019-09-03_21:14:43,False,http://pbs.twimg.com/profile_images/1618988666948554753/zGASgoRi_normal.jpg,,https://t.co/Jl5blfq1uF
1621343832184090624,2023-02-03_12:04:27,RT @fujirockers_org: フジロック'23ヘッドライナーはFOO FIGHTERS、LIZZO、THE STROKES！ラインナップ第一弾、一挙31組を発表！ #fujirock #フジロック https://t.co/5i5DcsyjCw https://t.…,0,120,890902830298431491,thenazznazz,NazzP(ナッズ)@MOIW23両日,"アイマス(765、シャニ透円香美琴ルカetc)、
MMD(静止画のみ)、音楽(60's~70'sRock etc)

レコード関係→@Nu___Records",734,824,2017-07-28_20:52:41,False,http://pbs.twimg.com/profile_images/1610619920760590337/qR2P8gWg_normal.jpg,,
1621343830846083072,2023-02-03_12:04:27,うおーYUNG BAEさんフジロックですか。今更ながら日本にfuture funkの流れ来てます？,0,0,1570954071946989568,whono_3,ふうの（misakit）,,19,17,2022-09-17_10:53:35,False,http://pbs.twimg.com/profile_images/1571479832122523649/pik2Mhbi_normal.jpg,,https://t.co/drBC1FGP27
1621343816820350976,2023-02-03_12:04:23,"RT @_1996on: その昔、1997年。2日目のフジロック。台風で中止になった日。この方に写真撮ってもらっていいですか？と言われ撮って後日送るって事で住所渡されたものの水でビシャビシャで読めず送る事が出来なかった。
ご本人届く事を祈って。

#フジロック #フジロック19…",0,3151,557708100,lilith_orutaia,くれの,作品の転載複製改変印刷AIの素材にする等禁止/ 小説家/成人済/エメ光♀/レノルー/オベぐだ♀/NSFW お知らせ垢 @tenzotto オリジナル垢@nibe_bero,119,135,2012-04-19_20:13:13,False,http://pbs.twimg.com/profile_images/1307737103644594176/RDbLqd64_normal.jpg,http://abs.twimg.com/images/themes/theme4/bg.gif,https://t.co/o1Ex6uJkLu
1621343813259390976,2023-02-03_12:04:22,サマソニよりフジロックあつ,0,0,278452070,MO10_afc,建康優良不良少年,パチスロ4年、アーセナル10年、奨学金残20年,326,388,2011-04-07_18:20:53,False,http://pbs.twimg.com/profile_images/1617766174787530752/0pF6dIuX_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/2R8Qp8CDfg
1621343812231770113,2023-02-03_12:04:22,"フジロックもせめてきたやんけぇぇぇぇぇぇぇぇぇぉぉぁぉぇぇぇストロークス来るじゃん❗️ひーーー
ブラーorストロークス、、、dead or aliveって感じの気分だよ。",1,0,177939663,asaokirenight,クルミ David Bowie choco,フジロッカーです。 あの夜が大晦日。 アーユルヴェーダのしごとしてます。 David bowie/Oasis 色々聴きます。 高野哲 藤井風   ブラーが来るので倒れそうです,87,78,2010-08-13_22:11:22,False,http://pbs.twimg.com/profile_images/1584358346353569792/SZpyZqZ8_normal.jpg,http://abs.twimg.com/images/themes/theme11/bg.gif,
1621343805025959937,2023-02-03_12:04:20,フジロックいきます,0,0,1287068156930830336,ultrasoda_chan,うるとらソーダちゃん(2023年フレーバー),音楽と登山と写真とお酒を愛するゆとりです。1分1秒を生きてます。必死に生きすぎて毎日が瀕死です。,267,81,2020-07-26_01:52:30,False,http://pbs.twimg.com/profile_images/1611165517175492610/Oc0q2Xq-_normal.jpg,,https://t.co/WlxBDv488u
1621343793273540608,2023-02-03_12:04:18,フジロックめちゃめちゃ行きたいけどさ、、、大学のテスト期間と丸かぶりなんよな😭,1,0,1135527812016746498,mura_3ki_bbb,むらさき,Base Ball Bear／sumika／フレデリック／相対性理論／UNISON SQUARE GARDEN／Kroi ...などなど ベボ部所属、ATTiC ROOM在住 北関東住み大学生,734,592,2019-06-03_21:45:02,False,http://pbs.twimg.com/profile_images/1557038998321004546/obtwPP-5_normal.jpg,,https://t.co/iQ6GvfI2H7
1621343792824717314,2023-02-03_12:04:17,一日券だけだけど、フジロックunder22チケットあるじゃん,0,0,1070964892935499776,idontknowok_no,るな,音楽とか映画くそフリーター,288,154,2018-12-07_17:55:02,False,http://pbs.twimg.com/profile_images/1453081433933713411/CNw0FVCO_normal.jpg,,https://t.co/dVOtwuEcmy
1621343789385416705,2023-02-03_12:04:17,やばいフジロックLizzoがヘッドなのもマジで歓喜。フーファイもさ、テイラーが亡くなったあとだし現地で見たら感極まりそう、、、,0,0,1409441953444335616,jkpaekkop,ぺこぷ,BTS/JK 𓃹寄りオルペン⋆ ꙳ Kポ広く浅く知りたがり𓈒𓏸𓐍 洋楽、アート好き𓃗 無言フォローOK 𓃰 怖くないですよ𓍯 メンバーのセンイルにシンプルなヘッダー作ってます𓅩,187,110,2021-06-28_18:22:17,False,http://pbs.twimg.com/profile_images/1573709543888293888/S6CxGV58_normal.jpg,,
1621343783555338240,2023-02-03_12:04:15,フジロック、リークまんまだったけど第一弾でこれは良いメンツ,0,0,132538904,Apple_iPanda,Apple_iPanda,パンダ似。,136,30,2010-04-13_23:26:45,False,http://pbs.twimg.com/profile_images/806560882230603776/gMZ3ztVI_normal.jpg,http://abs.twimg.com/images/themes/theme16/bg.gif,
1621343783337222145,2023-02-03_12:04:15,フジロック行きたいけど高いし日程も場所も行きづらいのだよなあ…,1,0,978111081917788160,tporyu,つっきー,ストリーミングを使わずCD購入のみで音楽を聴き漁る系男子💿ギターも時々弾くよ🎸シューゲイザー、ポストパンクとか,360,44,2018-03-26_12:27:09,False,http://pbs.twimg.com/profile_images/1095354520526192641/RcZH-CvN_normal.jpg,,
1621343768510365697,2023-02-03_12:04:12,RT @fujirockers_org: フジロック'23ヘッドライナーはFOO FIGHTERS、LIZZO、THE STROKES！ラインナップ第一弾、一挙31組を発表！ #fujirock #フジロック https://t.co/5i5DcsyjCw https://t.…,0,120,1084359372510121984,west201907,ウエスト,"ダメですよ。
ここに来ては。
良いことないよ～～。
回れ～～、右。",609,310,2019-01-13_16:59:55,False,http://pbs.twimg.com/profile_images/1293998622376202240/eV8QZOFF_normal.jpg,,
